polemicize,kkt. mempolemikkan.
polemics,"kb., j. polemik. to engage in p. berpolemik."
polestar,kb. 1 bintang kutub/utara. 2 pedoman.
polevault,kki. meloncat dengan galah.
police,kb. 1 polisi. 2 Angkatan Kepolisian. -kkt. 1 menjaga ketertiban. 2 menjaga kebersihan (dalam perkampungan militer).
policeman,kb. (j. -men) polisi. traffic p. polisi lalu-lintas.
policewoman,"kb. (j. -women) polisi wanita, polwan."
policy,kb. (j. -cies) 1 polis. 2 kebijaksanaan (of a government). 3 politik.
policyholder,kb. pemegang polis asuransi.
policymaker,"kb. pemimpin, orang yang menentukan kebijaksanaan."
polio,kb. penyakit lumpuh (anak-anak). p. vaccine vaksin pencegah penyakit lumpuh anak-anak.
poliomyelitis,kb. penyakit lumpuh (anak-anak).
polish,"kb. 1 (silver) obat penggosok upaman, pelitur. 2 semir. 3 budibahasa yang halus. 4 kilap,kilat (sparkle). -polished ks. 1 yang halus budi-bahasanya/tingkah-lakunya. 2 yang dipelitur."
polisher,kb. 1 penggosok. 2 ahli penggosok (lantai).
polite,ks. sopan santun (to (wards) terhadap). p. society kalangan yang halus budi bahasanya. -politely kk. dengan sopan.
politeness,"kb. kesopan-santunan, kesopanan, keadaban."
politic,ks. bijaksana. body p. lembaga politik.
political,ks. politik. p. asylum suaka politik. p. economy ilmu ekonomi politik.
politician,kb. politikus.
politick,"kki. bermain politik, berdagang sapi."
politico,"kb. politikus, gembong politik."
politics,kb. politik. to play p. bermain-main politik.
polity,kb. (j. -ties) 1 pemerintahan. 2 masyarakat yang berpemerintah negara. 3 negara.
polka,kb. tari-tarian. p. dot bintik. polka-dot blouse blus yang berbintik-bintik.
poll,kb. 1 pemberian suara. 2 penyelidikan pendapat umum. -polls j. tempat pemungutan suara. -kkt. 1 menanyai (s.o. for his opinion). 2 memberikan. -polling kb. penyelidikan pendapat umum.
pollen,kb. serbuk/tepung sari. p. count penghitungan jumlah butir serbuk sari dalam jumlah satu yar  kubik udara pada suatu saat di suatu tempat.
pollinate,"kkt. menyerbukkan, menyerbuki."
pollination,kb. penyerbukan.
pollster,"kb. pengumpul suara, orang yang mengumpulkan pendapat umum."
pollutant,kb. alat/bahan pengotor.
pollute,"kkt. mengotori, mengotorkan."
polluter,kb. pengotor.
pollution,"kb. pengotoran, polusi. air p. pengotoran udara."
pollyanna,"kb. optimis, periang."
polo,kb. polo. water p. polo air.
polyandry,kb. poliandri
polyclinic,kb. poliklinik.
polygamist,ks. seorang laki-laki yang beristeri lebih dari seorang.
polygamy,"kb. poligami, beristeri/bersuami lebih dari seorang."
polyglot,kb. poliglot.
polygon,"kb. poligon, segibanyak."
polygyny,"kb. peristrian lebih dari seorang, permaduan."
polynesian,kb. orang Polinesia. -ks. dari Polinesia.
polysyllabic,ks. bersuku-kata banyak.
polytechnic,kb. sekolah tehnik. -ks. politeknik
pomade,"kb. pomade, minyak rambut."
pomegranate,kb. buah delima.
pomology,kb. ilmu tentang buah-buahan.
pomp,"kb. kemegahan, kebesaran."
pompous,"ks. muluk, bermegah diri, sombong, angkuh."
pond,kb. kolam.
ponder,"kkt. mempertimbangkan (dengan hati-hati), memenungkan."
ponderous,"ks. 1 berat dan lambat. 2 membosankan, boyak."
pontiff,kb. 1 Paus. the soveregn p. Paus. 2 uskup. 3 pendeta tingkat tinggi.
pontifical,ks. berkaitan dengan Paus. p. mass misa suci yang dipimpin oleh Paus.
pontificate,"kki. memberi wejangan, mengajar."
pontoon,kb. ponton. p. bridge jembatan ponton.
pony,kb. (j. -nies) 1 kuda yang masih muda. 2 kuda kerdil. 3 (translation) terjemahan.
ponytail,kb. 1 ekor kuda. 2 buntut kuda (rambut gadis).
pooch,kb. Sl.: anjing.
pooh,"kseru. cih, bah. -kkt. pooh-pooh tak mengindahkan."
pool,kb. 1 kolam. 2 genangan (of water). 3 bilyar kantong/pul. 4 kelompok. 5 arisan tebak-tebakan. -kkt. menyatukan (resources).
poolroom,kb. kamar bola.
poop,"kb. 1 Nav.: buritan (kapal). 2 Sl.: berita, desas-desus, kabar angin."
pooped,ks. Sl.: letih(-lesu).
poor,"kb. the p. j. kaum miskin, orang yang melarat. -ks. 1 miskin. 2 malang. 3 tidak baik (of eyesight). 4 remang-remang (of light). 5 jelek. 6 tandus (of soil). 7 rendah. 8 (serba) canggung. 9 lemah. 10 buruk. -poorly ks. kurang baik. kk. dengan jelek."
poorhouse,kb. rumah miskin.
pop,"kb. air soda. 2 Inf.: ayah, pak. 3 letupan. -kkt. (popped) 1 meletuskan (a balloon). 2 menyerudukkan (o's head into)"
popcorn,kb. jagung berondong/kembang/meletus.
pope,kb. Paus.
popeye,kb. mata membelalak/terbelalak.
popeyed,"ks. terbeliak/berbelalak mata, tercengang."
popgun,kb. senapan mainan.
poplar,kb. semacam pohon.
poplin,kb. popelin.
poppy,"kb. (j. -pies) apiun, bunga madat. p. seed benih pohon apiun."
poppycock,"kb., kseru. Inf.: omong kosong."
popsicle,"kb. eskrim bertangkai, es loli."
populace,"kb. rakyat, khalayak ramai, massa."
popular,"ks. 1 populer, terkenal baik. 2 populer (songs). 3 murah (of prices). 4 bersifat umum/tidak ilmiah/populer. -popularly kk. terkenal (luas)."
popularity,"kb. kepopuleran, ketenaran."
popularization,"kb. penyebaran dengan berpropaganda (agar digemari orang), popularisasi."
popularize,kkt. mempopulerkan.
populate,kkt. mendiami. That country is densely populated Negeri itu penduduknya padat.
population,kb. jumlah penduduk. What's the p. of Jakarta ? Berapa penduduk Jakarta ? p. explosion ledakan penduduk.
populous,ks. yang banyak/padat penduduknya. p. region daerah yang banyak penduduknya.
porcelain,kb. porselin.
porch,"kb. serambi, beranda."
porcupine,kb. landak.
pore,"kb. pori, lubang kulit. -kki. to over membaca dengan rajin."
pork,kb. daging babi. p. chop potongan daging babi.
pornography,"kb. 1 kecabulan. 2 porno, gambar/bacaan cabul."
porosity,kb. (j. -ties) sifat menyerap/merembes.
porous,"ks. menyerap, berliang renik, keropos"
porpoise,kb. ikan lumba-lumba.
porridge,kb. bubur.
port,kb. 1 pelabuhan. river p. bandar/pelabuhan. 2 Nav.: sisi kiri. 3 anggur port. -ks. kiri. on the p. side di sisi kiri.
port.,1[Portugal] Portugal. 2 [Portuguese] Portugis.
portable,"kb. mesin yang mudah dibawa. -ks. dapat diangkut, mudah dibawa (typewriter, tape recorder, TV)."
portage,kb. 1 (ongkos) pengangkutan. 2 pengangkutan perahu.
portal,kb. pintu gerbang.  portal-to-portal ks. dari pintu ke pintu.
portend,"kkt. menandakan, meramalkan."
portent,"kb. tanda, isyarat."
porter,"kb. 1 buruh (pengantar barang), kuli pengangkut barang. 2 penjaga pintu, portir."
porterhouse,kb. p. steak daging lembu diantara rusuk dan pinggang.
portfolio,"kb. 1 tas surat, portepel. 2 jabatan (mentri). minister without p. menteri negara."
porthole,kb. tingkapan (di sisi kapal).
portico,kb. serambi yang bertiang-tiang.
portiere,kb. tirai pintu.
portion,"kb. 1 porsi (of food). 2 bagian (of the profit, of the work). -kkt. to p. out membagi-bagikan."
portland,kb. p. cement semen biru (portland).
portly,"ks. gemuk, degap."
portrait,"kb. potret, gambar atau lukisan (orang)."
portray,"kkt. 1 melukiskan, menggambarkan. 2 memerankan, membawakan (the role, part)."
portrayal,"kb. 1 cara memerankan/membawakan (of Hamlet). 2 pelukisan. 3 lukisan, gambar (of his mother)."
portside,"kb. sisi  kiri, kiri  kapal."
portuguese,kb. 1 bahasa Portugis. 2 orang Portugis. -ks. Portugis.
pos.,[positive] positip.
pose,"kb. 1 sikap (badan).  2 sikap, perlaga(k)-laga(k)an. -kkt. 1 mengajukan (a question). 2 merupakan. -kki. bersikap (badan), berpose."
posh,"ks. Inf.: indah, mewah."
position,"kb. 1 kedudukan, posisi. 2 keadaan. 3 sikap (badan). 4 jabatan, pekerjaan. -kkt. menempatkan, mengatur posisi/tempat."
positive,"kb. 1 (gambar) positip. 2 bentuk kata positip. -ks. 1 positip, tegas (of opinion, attitude). 2 pasti. 3 yang meyakinkan. --positively kk. 1 nyata-nyata. 2 sungguh-sungguh."
poss.,[possessive] yang menunjukkan kepunyaan.
posse,"kb. sekelompok pembantu polisi, pagar betis."
possess,"kkt. 1 memiliki (ability, a car). 2 mempunyai. -possessed ks. majenun, kesurupan, kemasukan setan."
possession,kb. 1 barang milik. 2 milik.
possessive,kb. Gram.: kasus kepunyaan. -ks. orang yang suka menguasai miliknya. p. pronoun kata ganti empunya/kepunyaan/milik.
possessor,"kb. pemilik, penguasa."
possibility,kb. (j.-ties) kemungkinan. There is p. of my going Tidak ada kemungkinan bagi saya untuk pergi.
possible,"ks. 1 mungkin.  2  tepat.  -possibly kk. mungkin, barangkali, gerangan."
possum,=  OPOSSUM. to play p. 1 berpura-pura tidak tahu. 2 berpura-pura sakit.
post,"kb. 1 tonggak. 2 tempat tugas. 3 jabatan (of consul). 4 tempat, pusat. 5 Sport : tempat semula. 6 surat kabar, majalah. -kkt. 1 menempatkan (sentry, guards). 2 memasang. 3 memasang tanda-tanda melarang masuk para pemburu (an area)."
postage,"kb. meterai, perangko. p. due perangko yang harus dibayar. p. stamp perangko."
postal,kb. kartupos. -ks. yang berhubungan dengan (kantor) pos. p. card kartupos.
postcard,kb. kartupos. picture p. kartupos bergambar.
postdate,kkt. mengundurkan tanggal (a check
postdoctoral,"ks. tingkat setelah bergelar doktor (fellowship, studies)."
poster,"kb. plakat, surat tempelan."
posterior,"kb. bokong, pantat. -ks. yang berikut, yang kemudian."
posterity,"kb. anak-cucu, (ke)turunan."
postfree,kb. bebas bea.
postgraduate,kb. setelah tamat sarjana muda. p. work pelajaran pada tingkat sarjana atau doktoral.
posthaste,"kb. secepat-cepatnya, secepat kilat."
posthole,kb. lubang untuk tiang.
posthumous,ks. anumerta (of an award). -posthumously kk. dengan anumerta.
postman,"kb. (j. -men) tukang/upas pos, pengantar (surat) pos."
postmark,kb. kb. cap/stempel pos. -kkt. memberi cap pos. The letter was postmarked in New York Surat  itu bercap pos di New York.
postmaster,kb. kepala kantor pos. p. general direktur jendral pos.
postmistress,kb. kepala kantor pos wanita.
postnatal,ks. setelah kelahiran. p. care pemeliharaan setelah kelahiran.
postoperative,ks. sesudah pembedahan.
postpaid,"ks. berperangko, bea pos sudah dibayar."
postpone,"kkt. menunda, menangguhkan, membelakangkan, memundurkan."
postponement,"kb. penundaan, penangguhan, pertangguhan, pemunduran."
postscript,kb. kata-kata/catatan tambahan. to add a p. (to'a letter) menambahkan kata-kata tambahan.
postulant,"kb. Rel.: pelamar, calon, kandidat."
postulate,"kb. dalil. -kkt. mendalilkan, menerima sebagai dalil."
posture,"kb. sikap badan pengawakan, perawakan. 2 sikap (towards a country).  -kki. mengambil sikap, bergaya-gaya."
postwar,ks. sehabis perang. p. developments perkembangan-perkembangan sehabis perang.
posy,kb. (j. -sies) karangan bunga.
pot,"kb. 1 pot (bunga), jambangan. 2 belanga. 3 (cooking) periuk, panci. 4 (coffee) cerek. 5 hasil taruhan (gambling). 6 Sl.: meriwuana, ganja. 7 perut gendut. -kkt. (posted) menaruh (bunga-bunga) dalam pot. -potted ks. 1 ditaruh dalam jambangan. 2 Sl.: mabuk potable"
potable,ks. dapat diminum.
potash,kb. garam abu (kalium karbonat).
potassium,kb. kalium. p. sulfate kalium sulfat.
potato,"kb. kentang. baked p. kentang panggang. boiled p. kentang rebus. p. chip keripik irisan kentang, serepih kentang yang digoreng."
potbellied,ks. gendut perutnya.
potbelly,kb. (j. -lies) perut gendut.
potboiler,kb. karangan picisan (sebagai mata pencaharian).
potency,"kb. (j. -cies) 1 daya, potensi. the p. of alcohol daya alkohol. 2 kemampuan. 3 kekuatan."
potent,"ks. keras, kuat, manjur. p. drink minuman yang keras. p. medicine obat kuat."
potentate,kb. raja.
potential,"kb. 1 kesanggupan, tenaga. 2 kekuatan. -ks. mungkin. -potentially kk. kemungkinan besar."
potentiality,kb. (j. -ties) kemampuan.
potful,kb. (se)cerek penuh.
potholder,"kb. lampin, lap/kain untuk memegang panci."
pothole,kb. lobang di jalan.
pothook,kb. sangkutan/gantungan/cantelan periuk.
potion,"kb. minuman, obat. love p. minuman pembangkit cinta-berahi, obat pekasih."
potluck,kb. (makanan) seadanya. to take p. makan seadanya.
potpie,kb. gulai daging.
potpourri,kb. bunga rampai.
potsherd,kb. pecahan barang tanah.
potshot,kb. 1 tembakan kepada benda yang tidak bergerak. 2 tembakan dari jarak dekat. 3 jawaban yang ngawur.
potter,kb. pembuat barang-barang tembikar. potter's field tanah pekuburan orang-orang miskin. potter's wheel jentera pembuat tembikar.
pottery,"kb. (j. -ries) barang tembikar, pecah-belah dari tanah. two pieces of p. dua buah/potong barang tembikar."
pouch,kb. kantong. 2 kantong perut (of kangaroo).
poultice,"kb. tuam, tapal."
poultry,"kb. unggas, ayam-itik. p. form peternakan ayam. p. husbandry perunggasan, peternakan unggas. p. market pasar ayam."
poultryman,kb. (j. -men) peternak unggas.
pounce,kki. 1 menerkam (on its prey). 2 menyambar. 3 mendamprat (on a mistake).
pound,pound
poundage,kb. perkiraan berat dalam pon.
pounder,pounder
pour,"kkt. menuangkan (water). -kki. 1 turun. 2 mengalir, melimpah."
pout,"kki. mencebik, mencebil."
poverty,"kb. kemelaratan, kemiskinan. to live in p. hidup dalam kemiskinan. poverty-stricken ks. yang ditimpa kemiskinan, miskin."
"pow, p.o.w.",[prisoner of war]  kb. tawanan perang.
powder,"kb. 1 pupur, bedak (for the face).  2 bubuk. 3 (gun) mesiu. -kkt. membedaki (o's face)."
power,kb. 1 kekuasaan. 2 tenaga. 3 daya. 4 kekuatan. 5 negara besar. 6 kemampuan. 7 wewenang. 8 Math.: pangkat. -powered ks. bertenaga mesin.
powerboat,kb. perahu (ber)motor.
powerful,"ks. sangat kuat. a p. man seorang yang besar kekuatannya, seorang yang sangat kuat. -powerfully kk. dengan/secara kuat. He's a p. built man Ia berbadan kuat."
powerhouse,kb. 1 pembangkit tenaga listrik. 2 Inf.: tokoh atau kelompok pusat/besar.
powerless,"ks. 1 tak berdaya, mati kutu. He was p. to do anything Ia tidak berdaya berbuat sesuatu. 2 mati listrik (of a home)."
powwow,"kb. Inf.: rapat, pertemuan."
pox,"kb. lih CHICKEN, SMALLPOX."
pp.,[pages] halaman-halaman.
ppd.,1 [pospaid] telah berperangko. 2 [prepaid] telah dibayar terlebih dulu.
pr,"[Public Relations] Purel, Humas."
pr.,"1 [pair] pasang(an). 2 [present] hadir, sekarang. 3 [price] harga. 4 [printing] cetakan. 5 [pronoun] kataganti."
practicability,kb. (j. -ties) kepraktisan.
practicable,ks. dapat dipraktekkan. His proposal is not p. Usulnya itu tak dapat dipraktekkan.
practical,"ks. 1 praktis (objection, fountain pen). 2 mudah dilaksanakan. 3 berguna. -practically kk. hampir(-hampir)."
practicality,"kb. (j. -ties) kepraktisan, kegunaan."
practice,"kb. 1 latihan. 2 praktek. 3 kebiasaan. 4 perbuatan. -kkt. 1 berlatih (the violin). 2 berpraktek sebagai (medicine, law). 3 menjalankan, mengamalkan, mempraktekkan. 4 berlatih, mempergunakan. 5 mengerjakan. practiced ks. berpengalaman."
practise,=  PRACTICE.
practitioner,kb. pelaksana. general p. dokter praktek umum.
pragmatic,ks. pragmatis. to take a p. approach to s.t. memandang sesuatu menurut kegunaannya.
pragmatism,kb. aliran/faham pragmatis.
pragmatist,kb. seorang yang pragmatis.
prairie,kb. padang rumput yang luas sekali (tanpa pohon-pohon).
praise,kb. pujian. to speak in of s.o. berbicara memuji-muji seseorang. -kkt. memuji-muji.
praiseworthy,ks. patut dipuji.
prance,kki. berjingkrak-jingkrak.
prank,"kb. kelakar, olok-olok, seloroh, sendagurau. to play a p. on s.o. menipu/mengibuli seseorang."
prankster,kb. orang yang suka berolok-olok.
pratfall,kb. Sl.: jatuh pada pantat.
prattle,"kb. kecek, ocehan. -kki. berkecek, mengoceh, merepet."
prawn,kb. semacam udang.
pray,"kkt. 1 memohonkan. 2 mengharap. -kki. berdoa, bersembahyang."
prayer,kb. orang yang bersembahyang.
pre-christian,"ks. sebelum Masehi, pramasehi. the p. era jaman sebelum Masehi."
pre-election,ks. pemilihan pendahuluan. p. predictions ramalan-ramalan tentang hasil pemilihan pendahuluan.
pre-eminence,"kb. keunggulan, sifat ulung."
pre-eminent,ks. (sangat) unggul. He's p. in  his specialty Ia sangat ulung dalam keahliannya.
pre-empt,kkt. 1 menduduki lebih dulu. 2 memiliki lebih dulu.
preach,"kkt. 1 mengajarkan (the Gospel). 2 menasehati. -preaching kb. khotbah, pengajaran. 2 penyebaran kata-kata nasehat."
preacher,"kb. khatib, pendeta."
preamble,kb. mukadimah.
prearrange,kkt. mengatur sebelumnya. prearranged agreement persetujuan yang telah diatur sebelumnya.
prec.,"[preceding] yang mendahului, terdahulu."
precarious,"ks. sulit, genting, berbahaya."
precaution,kb. tindakan pencegahan.
precautionary,ks. yang berhubungan dengan pencegahan. p. measure tindakan pencegahan.
precede,kkt. mendahului (s.o.). -preceding ks. yang terdahulu. The p. commercial was recorded Iklan yang terdahulu adalah rekaman.
precedence,kb. hak lebih tinggi. to take p. over . 1 harus didahulukan daripada. 2  lebih diutamakan daripada.
precedent,kb. sesuatu yang bisa dijadikan teladan. to create/set a p. for others menetapkan sesuatu untuk ditiru lain orang.
precept,"kb. 1 aturan, ajaran. 2 perintih."
preceptor,"kb. guru, pendidik, pembimbing."
precinct,kb. 1 (election) daerah. 2 (police) seksi. 3 halaman. to leave the school precincts meninggalkan halaman sekolah.
precious,"ks. 1 berharga (of time). 2 mulia, murni, adi (of metals, stones). 3 indah, agung (of style). -kk. Inf.: sangat."
precipice,"kb. ngarai, tebing yang curam."
precipitate,kb. lapisan endapan. -ks. 1 dengan cepat. 2 tergesa-gesa.  -kkt. 1 menimbulkan (war). 2 mempercepat. -kki. mengendap (of moisture).
precipitation,"kb. 1 hujan, salju. 2 timbulnya. 3 (peng)endapan."
precipitous,ks. 1 terjal (of a cliff). 2 tergesa-gesa. to make a p. exit keluar/berangkat cepat-cepat.
precis,"kb. ringkasan, ikhtisar."
precise,ks. 1 tepat (statement). 2 saksama. -precisely kk. 1 tepat. 2 justru. 3 tepat sekali.
precision,"kb. kesaksamaan, ketelitian. precision-engineered ks.  dibuat dengan cermat, dengan presisi."
preclude,"kkt. menghalangi, menghindarkan ."
precocious,"ks. terlalu cepat menjadi dewasa, dewasa sebelum waktunya."
precociousness,"kb. hal dewasa sebelum waktunya, keadaan cepat matang/dewasa."
preconceive,kkt. mempertimbangkan sebelumnya. preconceived notion pendapat yang terbentuk sebelumnya.
preconception,"kb. pendapat yang diambil sebelumnya, prasangka."
precondition,"kb. prasyarat. -kkt. memelihara, mempersiapkan."
precursor,"kb. 1 pendahuluan, tanda. 2 pelopor, perintis jalan."
predate,"kkt. mendahului, lebih tua. This house predates the founding of the town Rumah ini mendahului pembangunan kota itu."
predator,"kb. yang mencari sesuatu sebagai mangsanya, binatang/organisme yang makan binatang lain."
predatory,"ks. ganas, buas."
predawn,predawn
predecessor,kb. 1 pendahulu. He was my p. Dialah yang mendahului saya. 2 leluhur.
predestination,kb. takdir.
predestine,kkt. mentakdirkan. He was predestined to be a leader Ia telah ditakdirkan untuk menjadi pemimpin.
predetermine,"kkt. menetapkan sebelumnya, mengkodratkan."
predicament,kb. 1 keadaan sulit. I'm in a p. Saya dalam keadaan sulit. 2 keadaan berbahaya.
predicate,"kb. sebutan, predikat. -ks. predikat. -kkt. 1 mengatakan sebagai suatu kebenaran. 2 mendasarkan (on atas)."
predict,kkt. meramalkan.
predictability,"kb. kemungkinan meramalkan, hal dapat meramalkan."
predictable,ks. dapat diramalkan.
prediction,kb. ramalan. weather p. for tomorrow ramalan cuaca untuk besok.
predilection,"kb. kesukaan, kegemaran."
predispose,"kkt. mempengaruhi, memberi kecenderungan. I was predisposed to like him Aku menjadi cenderung untuk menyukainya."
predisposition,kb. kecenderungan. He has a p. to minor ailments Ia mudah kena penyakit ringan.
predominance,"kb. 1 keunggulan, keulungan (of a political party, sports team). 2 kelaziman."
predominant,ks. 1 utama.  p. colors in batik warna-warna utama dari kain batik. 2 berkuasa. That party is p. here Partai itu berkuasa disini.
predominate,kki. 1 menonjol (of a feature). 2 berkuasa.
preen,kkt. 1 bersolek (of a girl). 2 menjilat-jilat (of a cat).
pref.,"[preface] kata pengantar, prawacana."
prefab,kb. Inf.: rumah pabrikan/cetakan/ prafabrik.
prefabricate,kkt. membuat sehingga bagian-bagian tinggal dipasang saja. prefabricated house  =  PREFAB.
preface,"kb. kata pengantar, prawacana. -kkt. mendahului. to p. o's remarks with... mendahului kata-kata dengan...."
prefatory,ks. yang berhubungan dengan pembukaan. p. remarks ucapan-ucapan pembukaan.
prefer,"kkt. (preferred) 1 lebih suka, melebihkan. 2 melebihkan."
preferable,ks. lebih baik (to daripada). -preferably kk. lebih disukai. p. one with a master's degree lebih disukai yang bergelar sarjana.
preference,"kb. pilihan, preferensi. He was given p. over... Ia lebih disukai daripada...."
preferential,ks. istimewa (treatment perlakuan). p. right hak mendahulu.
preferment,"kb. kenaikan pangkat, kedudukan yang lebih tinggi."
prefix,kb. awalan. -kkt. menaruh (sesuatu) didepan (of a title).
pregnancy,kb. (j. -cies) kehamilan.
pregnant,"ks. 1 hamil, mengandung. 2 penuh (of a statement)."
preheat,kkt. memanaskan (lebih) dulu.
prehensile,"ks. yang dapat memegang (of tail, tongue)."
prehistoric(al),ks. yang berhubungan dengan prasejarah.
prehistory,kb. prasejarah.
prejudge,kkt. menghukum sebelum memeriksa.
prejudice,"kb. prasangka, praanggapan, purbasangka. -kkt. merugikan (s.o's case). I'm perjudiced against... Saya berprasangka terhadap..."
prejudicial,ks. merugikan. p. to his interests merugikan kepentingan-kepentingannya.
prelate,"kb. wali gereja, pendeta tinggi."
prelim,kb. Inf.: ujian persiapan/pendahuluan.
prelim.,[preliminary] pendahuluan.
preliminary,kb. (j. -ries) persiapan. The preliminaries were over  Persiapan-persiapan selesai. -ks. 1 pendahuluan. p. examination pemeriksaan pendahuluan. 2 permulaan. p. training pendidikan permulaan.
prelude,kb. yang membuka/mendahului.
premature,"ks. 1 gegabah (of on action). 2 sebelum waktunya, pradini  (of a baby). 3 belum waktunya. -prematurely  kk. sebelum waktunya."
premed,kb. Inf.: pramahasiswa kedokteran. -ks. = PREMEDICAL.
premedical,ks. sebelum masuk sekolah kedokteran.
premeditation,kb. pemikiran/perencanaan yang dilakukan/dipersiapkan terlebih dahulu.
premier,kb. perdana menteri.
premiere,kb. pertunjukan pertama/perdana. -kkt. mempertunjukkan perdana.
premiership,kb. jabatan perdana menteri.
premise,"kb. dasar pikiran, alasan. on these premises di tempat ini."
premium,"kb. 1 premi (hadiah). 2 premi, bayaran (kepada asuransi)."
premonition,"kb. alamat, pertanda."
prenatal,ks. sebelum melahirkan (care).
preoccupation,kb. keasyikan.
preoccupies,lih  PREOCCUPY.
preoccupy,"kkt. (preoccupied) memenuhi, mengasyikkan, mengikat perhatian. -preoccupied ks. asyik, khusuk."
prep,ks. Inf.: yang berhubungan dengan persiapan. p. school sekolah lanjutan swasta.
prep.,1 [preparatory] yang berhubungan dengan persiapan. 2 [proposition] kata depan. 3 [preparation] persiapan.
prepaid,lih  PREPAY.
preparation,"kb. 1 persiapan. to take a lot of p. memerlukan banyak persiapan. 2 pengolahan. 3 preparat, buatan, bikinan."
preparatory,ks. yang berhubungan dengan persiapan. p. work pekerjaan persiapan. p. school sekolah lanjutan swasta.
prepare,"kkt. 1 mempersiapkan, menyiapkan, menyediakan (dinner). 2 mengolah. 3 membuat (medicine). -kki. to p. for s.t. bersiap-siap menghadapi sesuatu. -prepared ks. siap."
preparedness,kb. keadaan siap-sedia/siap-siaga.
prepay,kkt. (prepaid) membayar lebih dulu. The package was sent prepaid Paket itu dikirim dengan membayar (ongkos) lebih dulu.
prepayment,kb. pembayaran sebelumnya.
preponderance,kb. jumlah lebih besar. a p. of snow in February salju yang turun berlebih-lebihan dalam bulan Pebruari.
preponderant,ks. lebih besar. p. influence pengaruh yang lebih besar. in p. numbers dalam jumlah yang berlebih-lebihan.
preposition,"kb. kata depan/perangkai, preposisi."
prepositional,ks. berpreposisi. p. phrase rangkaian kata yang berpreposisi.
prepossessing,ks. menawan hati.
preposterous,"ks. gila-gilaan, tidak masuk akal."
prepuce,"kb. kulup, kulit khatan."
prerecord,kkt. merekam sebelumnya.
prerequisite,kb. prasyarat.
prerogative,kb. hak istimewa.
pres.,"1 [president] presiden. 2 [present] sekarang, hadir."
presage,"kkt. menandai, memberi pertanda."
presb.,[Presbyterian] Presbiterian.
presbyterian,kb. orang Prebiterian. -ks. Presbiterian. P. Church Gereja Presbiterian.
presbytery,"kb. (j. -ries) majelis pengetua agama, pastoran."
preschool,"ks. yang belum masuk sekolah (children, age)."
prescience,kb. terus mata.
prescient,"ks. mengetahui sebelumnya, mengetahui apa yang akan terjadi."
prescribe,kkt. 1 menulis resep obat. 2 menentukan. to do s.t. in the prescribed time mel;akukan sesuatu dalam waktu yang sudah ditentukan.
prescription,kb. Med.: resep (dokter).
prescriptive,"ks. memberikan petunjuk/ketentuan-ketentuan, bersifat menentukan."
presence,kb. kehadiran. She never seaks in his p. Ia belum pernah berbicara bila ia hadir. Your p. is requested at... Diminta kehadiran Saudara pada....
present,"kb. 1 hadiah, pemberian. 2 sekarang ini. 3 kata-kata. -ks. 1 hadir (at pada). 2 sekarang. 3 waktu kini."
presentable,"ks. tampan, rapi."
presentation,kb. 1 pemberian (of an award). 2 penyajian (of  a speech). 3 perkenalan (of s.o. to s.o.). 4 penyajian/pertunjukan (of a play).
presentiment,kb. firasat.
preservation,kb. 1 pemeliharaan. in a state of good p. dalam keadaan terpelihara baik. 2 penjagaan. 3 pengawetan (of food).
preservative,"kb. bahan pengawet, bahan pembuat tahan lama."
preserve,"kb. 1 cagar. 2 sele. -preserves j. sele. -kkt. 1 memelihara (traditions). 2 mengawetkan, membuat yang tahan lama (fruits). 3 melindungi, menjaga (tree). 4 mempertahankan, memelihara. -kki. mengawetkan makanan. -preserved ks. yang diawetkan."
preshrank,lih  PRESHRINK.
preshrink,"kkt. (preshrank, preshrunk) membuat (kemeja, dll) tidak dapat menyusut."
preshrunk,lih  PRESHRINK.
preside,"kki. to p. at/over mengetuai, memimpin."
presidency,"kb. (j. -cies) jabatan presiden, kepresidenan."
president,kb. 1 presiden (of a country). president-elect presiden terpilih. 2 ketua (of a club association). 3 direktur (of a firm). 4 rektor (of a university).
presidential,ks. mengenai presiden. p. decree keputusan presiden. p. election pemilihan presiden.
presidium,kb. presidium.
press,kb. 1 pers. 2 tekanan. 3 alat pemeras. 4 mesin pencetak. 5 pres (for a tennis racket). -kkt. 1 menyeterika  (a suit). 2 menekan (a button). 3 memeras (fruit). 4 mencetak (records). 5 mendesak. 6 mendesakkan (o's point). 7 menekankan.
pressed,ks. yang  ditekan/ditindih/diperas. p. flower bunga (kering) yang ditindih. -pressing kb. sesuatu untuk diseterika. ks. yang mendesak. p. business urusan yang mendesak.
pressure,kb. 1 tekanan. to bring p. to bear on s.o. memberi tekanan pada seseorang. 2 tekanan udara (in a space capsule). -kkt. memaksa.
pressurization,kb. tekanan udara.
pressurize,"kkt. memberi tekanan udara. -pressurized ks. yang diberi tekanan udara (of a suit, cabin)."
prestige,"kb. gengsi, perbawa, wibawa, martabat."
prestigious,"ks. bergengsi, bermartabat tinggi, berwibawa."
presto,"kseru. tiba-tiba, dengan cepat."
prestressed,ks. pra-tekan. p. concrete beton pra-tekan.
presumably,"kk. agaknya, kiranya, barangkali, rupanya."
presume,"kkt. 1 mengira. I p. you are speaking to me Kukira kau berbicara kepadaku. 2 menganggap. -kki. menduga, mengira."
